payment_id,customer_id,amount,payment_method,subscription_type,status,failure_reason,retry_count,bank_response,recoverable,payment_date
PAY005288,CUST3914,5429,UPI,Monthly,SUCCESS,,0,Approved,0,2026-08-22 19:57:38.959140
PAY005289,CUST3779,8312,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-07-01 05:05:38.959140
PAY005290,CUST2365,9421,Net Banking,Monthly,SUCCESS,,0,Approved,0,2026-06-07 00:54:38.959140
PAY005291,CUST7275,7605,UPI,Annual,SUCCESS,,2,Approved,0,2026-05-18 20:58:38.959140
PAY005292,CUST7834,8592,UPI,Monthly,FAILED,Insufficient Funds,3,Approved,1,2026-07-12 12:49:38.959140
PAY005293,CUST6856,17318,UPI,Quarterly,FAILED,UPI Failure,0,Blocked,1,2026-03-19 04:06:38.959140
PAY005294,CUST2399,4472,Credit Card,Monthly,SUCCESS,,0,Approved,0,2026-04-26 02:08:38.959140
PAY005295,CUST6537,5520,Net Banking,Monthly,FAILED,Card Expired,2,Processing Error,0,2026-07-03 01:19:38.959140
PAY005296,CUST5146,1462,UPI,Annual,SUCCESS,,2,Approved,0,2026-05-28 04:40:38.959140
PAY005297,CUST4141,11101,Credit Card,Annual,SUCCESS,,2,Approved,0,2026-03-31 23:35:38.959140
PAY005298,CUST1202,12946,Credit Card,Annual,SUCCESS,,2,Approved,0,2026-07-20 20:13:38.959140
PAY005299,CUST8063,19670,Debit Card,Annual,SUCCESS,,0,Approved,0,2026-05-08 15:31:38.959140
PAY005300,CUST7114,21293,Net Banking,Annual,SUCCESS,,0,Approved,0,2026-07-09 05:19:38.959140
PAY005301,CUST5981,2050,Wallet,Monthly,SUCCESS,,2,Approved,0,2026-04-11 03:31:38.959140
PAY005302,CUST2681,19264,Debit Card,Monthly,SUCCESS,,0,Approved,0,2026-07-04 21:05:38.959140
PAY005303,CUST2849,20008,Debit Card,Monthly,SUCCESS,,2,Approved,0,2026-06-09 12:16:38.959140
PAY005304,CUST9408,24710,Debit Card,Annual,SUCCESS,,0,Approved,0,2026-04-18 04:41:38.959140
PAY005305,CUST2982,19014,Debit Card,Monthly,SUCCESS,,1,Approved,0,2026-06-23 11:25:38.959140
PAY005306,CUST2977,5139,Credit Card,Annual,SUCCESS,,0,Approved,0,2026-08-21 16:34:38.959140
PAY005307,CUST1703,14851,Credit Card,Monthly,SUCCESS,,2,Approved,0,2026-08-18 19:49:38.959140
PAY005308,CUST6033,16682,Net Banking,Annual,SUCCESS,,2,Approved,0,2026-07-15 13:37:38.959140
PAY005309,CUST5870,16925,Wallet,Monthly,FAILED,User Cancelled,3,Blocked,0,2026-05-22 05:02:38.959140
PAY005310,CUST3041,4911,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-04-12 18:34:38.959140
PAY005311,CUST2667,21988,Net Banking,Quarterly,SUCCESS,,2,Approved,0,2026-08-29 15:19:38.959140
PAY005312,CUST3449,22835,UPI,Annual,FAILED,User Cancelled,0,Declined,0,2026-08-22 06:05:38.959140
PAY005313,CUST2009,3215,Wallet,Quarterly,SUCCESS,,0,Approved,0,2026-04-13 12:21:38.959140
PAY005314,CUST3798,7233,Credit Card,Quarterly,FAILED,Invalid CVV,0,Blocked,0,2026-05-14 05:03:38.959140
PAY005315,CUST3054,8314,Credit Card,Annual,SUCCESS,,0,Approved,0,2026-07-20 04:42:38.959140
PAY005316,CUST2338,8349,Credit Card,Monthly,FAILED,Invalid CVV,3,Processing Error,0,2026-04-10 12:07:38.959140
PAY005317,CUST5147,4668,Credit Card,Monthly,SUCCESS,,2,Approved,0,2026-04-23 17:56:38.959140
PAY005318,CUST8343,14550,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-08-04 21:39:38.959140
PAY005319,CUST9769,4510,Net Banking,Annual,SUCCESS,,1,Approved,0,2026-07-06 11:02:38.959140
PAY005320,CUST8696,14078,Debit Card,Monthly,SUCCESS,,3,Approved,0,2026-08-22 10:53:38.959140
PAY005321,CUST1650,23062,Net Banking,Annual,FAILED,Bank Timeout,3,Approved,1,2026-06-06 10:04:38.959140
PAY005322,CUST4950,9670,Credit Card,Annual,SUCCESS,,0,Approved,0,2026-03-13 12:38:38.959140
PAY005323,CUST9078,12235,Credit Card,Quarterly,SUCCESS,,0,Approved,0,2026-03-13 04:48:38.959140
PAY005324,CUST6674,4606,Debit Card,Monthly,FAILED,Bank Timeout,2,Processing Error,1,2026-04-29 03:19:38.959140
PAY005325,CUST3914,21936,Net Banking,Quarterly,SUCCESS,,1,Approved,0,2026-06-25 20:23:38.959140
PAY005326,CUST4596,24787,Wallet,Annual,FAILED,User Cancelled,1,Declined,0,2026-06-23 13:21:38.959140
PAY005327,CUST9376,18165,Wallet,Monthly,SUCCESS,,1,Approved,0,2026-08-01 12:47:38.959140
PAY005328,CUST9999,21336,Net Banking,Annual,FAILED,Bank Timeout,1,Processing Error,1,2026-07-09 21:12:38.959140
PAY005329,CUST3959,24268,Credit Card,Quarterly,SUCCESS,,0,Approved,0,2026-04-28 17:13:38.959140
PAY005330,CUST4854,15061,UPI,Monthly,FAILED,User Cancelled,1,Blocked,0,2026-03-24 04:42:38.959140
PAY005331,CUST2325,22436,Credit Card,Quarterly,SUCCESS,,1,Approved,0,2026-07-10 14:00:38.959140
PAY005332,CUST1934,23269,Debit Card,Monthly,SUCCESS,,3,Approved,0,2026-07-18 20:35:38.959140
PAY005333,CUST1100,21576,Wallet,Annual,FAILED,UPI Failure,0,Timeout,1,2026-06-08 00:37:38.959140
PAY005334,CUST6677,9848,Net Banking,Quarterly,FAILED,Invalid CVV,2,Declined,0,2026-07-07 16:47:38.959140
PAY005335,CUST2158,23179,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-04-01 14:26:38.959140
PAY005336,CUST5578,10760,Debit Card,Quarterly,FAILED,Fraud Suspected,2,Blocked,0,2026-03-23 01:59:38.959140
PAY005337,CUST6452,5436,Debit Card,Monthly,SUCCESS,,2,Approved,0,2026-06-23 21:05:38.959140
PAY005338,CUST6364,6289,Wallet,Monthly,SUCCESS,,0,Approved,0,2026-07-22 23:14:38.959140
PAY005339,CUST6806,3253,UPI,Annual,SUCCESS,,3,Approved,0,2026-04-16 16:44:38.959140
PAY005340,CUST7729,3359,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-06-26 10:02:38.959140
PAY005341,CUST8026,22136,Credit Card,Quarterly,SUCCESS,,1,Approved,0,2026-08-13 11:05:38.959140
PAY005342,CUST5125,24155,UPI,Quarterly,FAILED,User Cancelled,0,Approved,0,2026-08-28 10:18:38.959140
PAY005343,CUST5273,4763,Credit Card,Quarterly,SUCCESS,,1,Approved,0,2026-04-21 23:49:38.959140
PAY005344,CUST3826,16052,Credit Card,Annual,FAILED,Insufficient Funds,3,Declined,1,2026-08-14 21:13:38.959140
PAY005345,CUST2034,3770,Wallet,Annual,FAILED,Card Expired,1,Processing Error,0,2026-06-11 17:28:38.959140
PAY005346,CUST6033,18783,Net Banking,Annual,SUCCESS,,1,Approved,0,2026-05-13 02:50:38.959140
PAY005347,CUST3277,24646,UPI,Monthly,SUCCESS,,2,Approved,0,2026-08-16 12:19:38.959140
PAY005348,CUST9159,14557,Credit Card,Monthly,FAILED,Invalid CVV,2,Declined,0,2026-08-29 09:04:38.959140
PAY005349,CUST2722,19967,UPI,Annual,SUCCESS,,1,Approved,0,2026-04-22 05:43:38.959140
PAY005350,CUST8077,5406,Debit Card,Annual,SUCCESS,,1,Approved,0,2026-03-19 14:27:38.959140
PAY005351,CUST2565,22162,Wallet,Monthly,FAILED,Network Error,0,Blocked,1,2026-03-14 16:06:38.959140
PAY005352,CUST7098,13779,UPI,Annual,SUCCESS,,2,Approved,0,2026-06-17 09:43:38.959140
PAY005353,CUST9205,1558,Credit Card,Quarterly,SUCCESS,,1,Approved,0,2026-03-22 03:06:38.959140
PAY005354,CUST2429,8383,Net Banking,Monthly,SUCCESS,,0,Approved,0,2026-06-16 19:53:38.959140
PAY005355,CUST7956,8677,Wallet,Quarterly,SUCCESS,,3,Approved,0,2026-03-21 05:05:38.959140
PAY005356,CUST2052,21120,Debit Card,Annual,SUCCESS,,1,Approved,0,2026-04-12 05:54:38.959140
PAY005357,CUST3103,15770,UPI,Quarterly,SUCCESS,,0,Approved,0,2026-04-16 23:05:38.959140
PAY005358,CUST4490,10302,Credit Card,Quarterly,SUCCESS,,3,Approved,0,2026-04-25 08:53:38.959140
PAY005359,CUST6918,3522,UPI,Monthly,SUCCESS,,0,Approved,0,2026-05-23 16:29:38.959140
PAY005360,CUST5788,9740,UPI,Monthly,FAILED,Card Expired,3,Approved,0,2026-03-10 03:43:38.959140
PAY005361,CUST8458,11116,Wallet,Quarterly,SUCCESS,,2,Approved,0,2026-05-09 14:19:38.959140
PAY005362,CUST3404,23716,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-07-26 03:01:38.959140
PAY005363,CUST8606,11808,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-07-25 05:58:38.959140
PAY005364,CUST9564,12477,Wallet,Annual,SUCCESS,,0,Approved,0,2026-07-17 04:38:38.959140
PAY005365,CUST7938,18262,Net Banking,Annual,FAILED,UPI Failure,3,Processing Error,1,2026-07-18 00:29:38.959140
PAY005366,CUST9193,12258,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-04-18 10:32:38.959140
PAY005367,CUST9798,4319,UPI,Annual,SUCCESS,,1,Approved,0,2026-06-28 04:56:38.959140
PAY005368,CUST5550,7413,Wallet,Quarterly,FAILED,Bank Timeout,3,Approved,1,2026-07-04 21:31:38.959140
PAY005369,CUST5143,9107,Debit Card,Quarterly,SUCCESS,,2,Approved,0,2026-03-31 02:01:38.959140
PAY005370,CUST8475,13530,Credit Card,Quarterly,SUCCESS,,0,Approved,0,2026-07-05 06:09:38.959140
PAY005371,CUST7598,18302,Debit Card,Annual,SUCCESS,,0,Approved,0,2026-06-08 13:47:38.959140
PAY005372,CUST8937,8224,Debit Card,Annual,SUCCESS,,0,Approved,0,2026-05-12 02:57:38.959140
PAY005373,CUST9836,6413,Debit Card,Monthly,SUCCESS,,0,Approved,0,2026-07-27 11:19:38.959140
PAY005374,CUST6926,23701,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-03-15 19:16:38.959140
PAY005375,CUST2329,7817,Wallet,Quarterly,SUCCESS,,1,Approved,0,2026-05-30 08:49:38.959140
PAY005376,CUST6144,13552,Net Banking,Quarterly,SUCCESS,,1,Approved,0,2026-06-11 20:07:38.959140
PAY005377,CUST2223,1886,Debit Card,Monthly,SUCCESS,,3,Approved,0,2026-07-03 09:05:38.959140
PAY005378,CUST1903,21618,Debit Card,Quarterly,SUCCESS,,2,Approved,0,2026-04-12 15:29:38.959140
PAY005379,CUST4588,11510,Debit Card,Quarterly,SUCCESS,,2,Approved,0,2026-07-25 09:12:38.959140
PAY005380,CUST9456,24980,Wallet,Annual,SUCCESS,,0,Approved,0,2026-05-30 18:04:38.959140
PAY005381,CUST3218,15433,UPI,Monthly,SUCCESS,,1,Approved,0,2026-07-05 02:25:38.959140
PAY005382,CUST1149,15025,Debit Card,Monthly,SUCCESS,,1,Approved,0,2026-07-11 10:25:38.959140
PAY005383,CUST3847,20367,Debit Card,Quarterly,FAILED,Card Expired,2,Approved,0,2026-06-07 19:41:38.959140
PAY005384,CUST9057,14634,Wallet,Annual,SUCCESS,,2,Approved,0,2026-07-09 12:40:38.959140
PAY005385,CUST1376,9257,Debit Card,Annual,SUCCESS,,0,Approved,0,2026-08-28 09:33:38.959140
PAY005386,CUST7855,15941,Debit Card,Quarterly,SUCCESS,,0,Approved,0,2026-06-12 19:05:38.959140
PAY005387,CUST5789,14300,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-07-27 21:37:38.959140
PAY005388,CUST2346,8578,UPI,Monthly,SUCCESS,,3,Approved,0,2026-06-03 08:46:38.959140
PAY005389,CUST4968,16551,Credit Card,Quarterly,FAILED,Insufficient Funds,3,Declined,1,2026-06-02 16:05:38.959140
PAY005390,CUST5812,1639,Credit Card,Monthly,SUCCESS,,2,Approved,0,2026-07-07 21:07:38.959140
PAY005391,CUST7163,4509,Net Banking,Annual,SUCCESS,,2,Approved,0,2026-08-09 17:43:38.959140
PAY005392,CUST5200,20204,Wallet,Annual,SUCCESS,,3,Approved,0,2026-07-07 10:53:38.959140
PAY005393,CUST4728,7104,Wallet,Monthly,SUCCESS,,0,Approved,0,2026-04-26 06:36:38.959140
PAY005394,CUST3635,14592,Debit Card,Quarterly,FAILED,Invalid CVV,1,Blocked,0,2026-04-26 08:05:38.959140
PAY005395,CUST4139,17380,UPI,Monthly,SUCCESS,,0,Approved,0,2026-03-28 23:13:38.959140
PAY005396,CUST5054,9549,UPI,Quarterly,SUCCESS,,1,Approved,0,2026-04-03 12:59:38.959140
PAY005397,CUST9357,22687,UPI,Monthly,FAILED,User Cancelled,3,Approved,0,2026-08-05 06:36:38.959140
PAY005398,CUST8776,19585,UPI,Monthly,SUCCESS,,0,Approved,0,2026-08-20 04:37:38.959140
PAY005399,CUST4240,8029,Credit Card,Quarterly,SUCCESS,,3,Approved,0,2026-04-28 02:25:38.959140
PAY005400,CUST4440,22467,Net Banking,Monthly,FAILED,Insufficient Funds,3,Timeout,1,2026-05-02 16:33:38.959140
PAY005401,CUST3022,21378,UPI,Quarterly,SUCCESS,,1,Approved,0,2026-04-16 05:05:38.959140
PAY005402,CUST1442,20971,Credit Card,Monthly,SUCCESS,,0,Approved,0,2026-03-30 11:18:38.959140
PAY005403,CUST7586,16116,Wallet,Monthly,SUCCESS,,0,Approved,0,2026-04-23 22:05:38.959140
PAY005404,CUST3106,1181,Credit Card,Monthly,SUCCESS,,2,Approved,0,2026-08-15 09:18:38.959140
PAY005405,CUST5003,10233,Debit Card,Monthly,FAILED,Invalid CVV,2,Processing Error,0,2026-04-08 15:32:38.959140
PAY005406,CUST7953,22046,UPI,Monthly,SUCCESS,,1,Approved,0,2026-05-06 07:41:38.959140
PAY005407,CUST3321,3659,Net Banking,Annual,FAILED,Fraud Suspected,2,Timeout,0,2026-07-09 10:05:38.959140
PAY005408,CUST4434,9117,Net Banking,Quarterly,SUCCESS,,2,Approved,0,2026-05-06 01:40:38.959140
PAY005409,CUST3084,5152,Wallet,Quarterly,SUCCESS,,3,Approved,0,2026-06-14 06:41:38.959140
PAY005410,CUST6094,3587,UPI,Monthly,SUCCESS,,2,Approved,0,2026-08-11 19:33:38.959140
PAY005411,CUST4768,4475,Debit Card,Annual,FAILED,User Cancelled,1,Blocked,0,2026-05-12 00:46:38.959140
PAY005412,CUST3808,6857,Wallet,Annual,SUCCESS,,2,Approved,0,2026-08-16 06:04:38.959140
PAY005413,CUST1746,1017,Net Banking,Annual,SUCCESS,,3,Approved,0,2026-05-06 08:31:38.959140
PAY005414,CUST4470,2983,Debit Card,Quarterly,SUCCESS,,3,Approved,0,2026-08-03 22:43:38.959140
PAY005415,CUST8755,9755,Net Banking,Quarterly,FAILED,Bank Timeout,1,Timeout,1,2026-05-13 23:55:38.959140
PAY005416,CUST7398,9446,Debit Card,Annual,SUCCESS,,2,Approved,0,2026-06-20 17:54:38.959140
PAY005417,CUST1866,10129,UPI,Quarterly,SUCCESS,,3,Approved,0,2026-04-30 04:40:38.959140
PAY005418,CUST5876,18721,Wallet,Quarterly,SUCCESS,,1,Approved,0,2026-05-19 19:55:38.959140
PAY005419,CUST6980,24403,Credit Card,Quarterly,SUCCESS,,3,Approved,0,2026-05-15 02:14:38.959140
PAY005420,CUST5755,7565,Net Banking,Monthly,SUCCESS,,2,Approved,0,2026-08-21 05:25:38.959140
PAY005421,CUST5164,4677,UPI,Quarterly,SUCCESS,,0,Approved,0,2026-03-13 19:57:38.959140
PAY005422,CUST6803,11910,Credit Card,Annual,SUCCESS,,2,Approved,0,2026-08-04 05:25:38.959140
PAY005423,CUST4646,3132,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-03-20 19:19:38.959140
PAY005424,CUST3348,15458,Net Banking,Monthly,SUCCESS,,0,Approved,0,2026-05-28 23:11:38.959140
PAY005425,CUST4297,3511,UPI,Annual,SUCCESS,,3,Approved,0,2026-05-02 19:18:38.959140
PAY005426,CUST7090,1959,UPI,Annual,SUCCESS,,1,Approved,0,2026-04-02 18:37:38.959140
PAY005427,CUST3532,24659,Net Banking,Annual,FAILED,Fraud Suspected,2,Timeout,0,2026-04-23 16:19:38.959140
PAY005428,CUST2487,5187,Net Banking,Annual,SUCCESS,,1,Approved,0,2026-05-26 14:29:38.959140
PAY005429,CUST6018,18773,Wallet,Annual,FAILED,Fraud Suspected,3,Timeout,0,2026-07-19 22:46:38.959140
PAY005430,CUST8477,11710,Wallet,Monthly,SUCCESS,,2,Approved,0,2026-08-10 05:08:38.959140
PAY005431,CUST2789,23860,Net Banking,Annual,SUCCESS,,1,Approved,0,2026-07-19 21:38:38.959140
PAY005432,CUST4745,22415,Credit Card,Monthly,FAILED,Card Expired,1,Blocked,0,2026-05-28 19:12:38.959140
PAY005433,CUST4418,9269,Net Banking,Annual,FAILED,Network Error,0,Blocked,1,2026-04-08 04:24:38.959140
PAY005434,CUST5433,15689,UPI,Annual,FAILED,UPI Failure,3,Processing Error,1,2026-03-28 10:27:38.959140
PAY005435,CUST7380,1423,Debit Card,Annual,SUCCESS,,2,Approved,0,2026-07-20 09:39:38.959140
PAY005436,CUST7189,2745,Credit Card,Annual,SUCCESS,,1,Approved,0,2026-06-18 08:50:38.959140
PAY005437,CUST1107,4121,Credit Card,Annual,SUCCESS,,0,Approved,0,2026-05-12 13:20:38.959140
PAY005438,CUST6546,4400,Wallet,Quarterly,FAILED,UPI Failure,1,Timeout,1,2026-03-16 16:39:38.959140
PAY005439,CUST7881,17331,Net Banking,Quarterly,SUCCESS,,1,Approved,0,2026-05-29 07:54:38.959140
PAY005440,CUST5341,6081,Credit Card,Monthly,FAILED,Network Error,1,Timeout,1,2026-07-01 13:40:38.959140
PAY005441,CUST9520,15067,Credit Card,Annual,FAILED,Bank Timeout,1,Processing Error,1,2026-07-20 22:48:38.959140
PAY005442,CUST6647,24549,UPI,Monthly,SUCCESS,,1,Approved,0,2026-03-24 07:56:38.959140
PAY005443,CUST8225,12529,Credit Card,Monthly,SUCCESS,,0,Approved,0,2026-06-06 22:50:38.959140
PAY005444,CUST9551,20678,Net Banking,Annual,SUCCESS,,2,Approved,0,2026-07-14 16:04:38.959140
PAY005445,CUST9138,12637,UPI,Quarterly,SUCCESS,,2,Approved,0,2026-04-18 05:28:38.959140
PAY005446,CUST3973,15709,UPI,Annual,FAILED,Insufficient Funds,1,Timeout,1,2026-03-30 01:56:38.959140
PAY005447,CUST8424,6473,Credit Card,Monthly,SUCCESS,,0,Approved,0,2026-06-19 00:55:38.959140
PAY005448,CUST8803,18722,Wallet,Monthly,SUCCESS,,2,Approved,0,2026-03-19 05:17:38.959140
PAY005449,CUST3132,15404,Wallet,Quarterly,FAILED,Network Error,3,Approved,1,2026-08-11 12:54:38.959140
PAY005450,CUST6568,9115,UPI,Monthly,FAILED,Fraud Suspected,0,Blocked,0,2026-07-22 21:24:38.959140
PAY005451,CUST1439,14971,Wallet,Monthly,SUCCESS,,2,Approved,0,2026-06-28 05:14:38.959140
PAY005452,CUST1963,23566,Net Banking,Monthly,SUCCESS,,0,Approved,0,2026-03-09 20:21:38.959140
PAY005453,CUST3566,18474,UPI,Annual,SUCCESS,,3,Approved,0,2026-03-25 08:18:38.959140
PAY005454,CUST3948,24759,Credit Card,Annual,SUCCESS,,2,Approved,0,2026-05-12 00:02:38.959140
PAY005455,CUST3152,23025,Credit Card,Monthly,FAILED,Invalid CVV,2,Approved,0,2026-06-21 14:37:38.959140
PAY005456,CUST6747,10842,UPI,Quarterly,SUCCESS,,3,Approved,0,2026-08-29 00:42:38.959140
PAY005457,CUST3741,20449,Credit Card,Monthly,SUCCESS,,0,Approved,0,2026-04-14 19:00:38.959140
PAY005458,CUST5636,18147,UPI,Quarterly,FAILED,Invalid CVV,0,Approved,0,2026-08-01 09:52:38.959140
PAY005459,CUST4621,5646,UPI,Monthly,SUCCESS,,2,Approved,0,2026-03-31 23:13:38.959140
PAY005460,CUST6727,20587,Wallet,Annual,SUCCESS,,3,Approved,0,2026-06-07 15:54:38.959140
PAY005461,CUST6550,10733,Wallet,Monthly,FAILED,User Cancelled,2,Approved,0,2026-07-12 02:18:38.959140
PAY005462,CUST8171,1511,Credit Card,Monthly,SUCCESS,,2,Approved,0,2026-06-30 09:59:38.959140
PAY005463,CUST7444,20481,Credit Card,Quarterly,SUCCESS,,2,Approved,0,2026-07-11 01:46:38.959140
PAY005464,CUST9850,14164,UPI,Quarterly,SUCCESS,,2,Approved,0,2026-03-28 19:17:38.959140
PAY005465,CUST5430,4500,Debit Card,Monthly,FAILED,Network Error,0,Blocked,1,2026-05-04 22:56:38.959140
PAY005466,CUST7575,22668,Credit Card,Monthly,SUCCESS,,2,Approved,0,2026-08-21 20:30:38.959140
PAY005467,CUST4168,12749,Debit Card,Annual,SUCCESS,,2,Approved,0,2026-07-08 09:17:38.959140
PAY005468,CUST8358,18907,Debit Card,Monthly,FAILED,Invalid CVV,2,Processing Error,0,2026-03-29 05:03:38.959140
PAY005469,CUST9368,22341,Debit Card,Annual,SUCCESS,,3,Approved,0,2026-06-20 09:48:38.959140
PAY005470,CUST2409,8970,UPI,Quarterly,SUCCESS,,0,Approved,0,2026-07-24 14:19:38.959140
PAY005471,CUST3477,14410,Net Banking,Quarterly,SUCCESS,,3,Approved,0,2026-07-04 12:16:38.959140
PAY005472,CUST8373,16614,Wallet,Annual,FAILED,Network Error,3,Blocked,1,2026-07-01 13:05:38.959140
PAY005473,CUST3623,7197,Debit Card,Annual,FAILED,Insufficient Funds,3,Approved,1,2026-06-03 20:31:38.959140
PAY005474,CUST5357,3687,Debit Card,Annual,SUCCESS,,3,Approved,0,2026-07-22 14:40:38.959140
PAY005475,CUST5238,17188,Credit Card,Quarterly,SUCCESS,,1,Approved,0,2026-08-25 10:18:38.959140
PAY005476,CUST5796,8959,UPI,Quarterly,SUCCESS,,3,Approved,0,2026-03-10 07:13:38.959140
PAY005477,CUST2118,6682,Wallet,Quarterly,SUCCESS,,3,Approved,0,2026-05-11 12:38:38.959140
PAY005478,CUST3286,19101,UPI,Monthly,SUCCESS,,1,Approved,0,2026-05-27 11:08:38.959140
PAY005479,CUST4413,23864,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-06-03 07:02:38.959140
PAY005480,CUST8926,12033,Credit Card,Monthly,SUCCESS,,3,Approved,0,2026-08-19 00:11:38.959140
PAY005481,CUST6593,8263,Net Banking,Annual,SUCCESS,,0,Approved,0,2026-03-14 16:36:38.959140
PAY005482,CUST2886,18976,Debit Card,Monthly,SUCCESS,,2,Approved,0,2026-07-31 04:37:38.959140
PAY005483,CUST7362,10091,Net Banking,Monthly,SUCCESS,,1,Approved,0,2026-05-10 18:32:38.959140
PAY005484,CUST6466,17782,Net Banking,Annual,SUCCESS,,0,Approved,0,2026-08-16 04:11:38.959140
PAY005485,CUST4367,21508,UPI,Monthly,SUCCESS,,0,Approved,0,2026-07-14 19:53:38.959140
PAY005486,CUST6543,8902,Credit Card,Monthly,FAILED,Network Error,0,Processing Error,1,2026-08-06 06:54:38.959140
PAY005487,CUST9783,10688,Debit Card,Annual,SUCCESS,,3,Approved,0,2026-07-21 02:35:38.959140
PAY005488,CUST9164,19827,UPI,Quarterly,FAILED,UPI Failure,3,Approved,1,2026-08-14 09:43:38.959140
PAY005489,CUST7182,16441,UPI,Quarterly,SUCCESS,,2,Approved,0,2026-08-27 16:13:38.959140
PAY005490,CUST2299,8209,Net Banking,Quarterly,FAILED,Insufficient Funds,3,Timeout,1,2026-03-15 12:21:38.959140
PAY005491,CUST7251,9395,Credit Card,Annual,FAILED,UPI Failure,1,Approved,1,2026-05-19 08:19:38.959140
PAY005492,CUST8831,15120,Net Banking,Quarterly,FAILED,Card Expired,3,Timeout,0,2026-04-12 17:52:38.959140
PAY005493,CUST8161,24316,Net Banking,Monthly,FAILED,User Cancelled,2,Blocked,0,2026-04-25 05:11:38.959140
PAY005494,CUST2098,9617,Debit Card,Monthly,SUCCESS,,3,Approved,0,2026-05-04 19:11:38.959140
PAY005495,CUST2040,11946,Debit Card,Monthly,SUCCESS,,1,Approved,0,2026-07-02 01:59:38.959140
PAY005496,CUST7852,19902,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-04-10 07:36:38.959140
PAY005497,CUST3638,18840,Credit Card,Monthly,SUCCESS,,1,Approved,0,2026-03-24 18:11:38.959140
PAY005498,CUST6145,18981,Wallet,Monthly,SUCCESS,,1,Approved,0,2026-04-01 03:11:38.959140
PAY005499,CUST3271,22993,UPI,Quarterly,SUCCESS,,0,Approved,0,2026-04-17 07:49:38.959140
PAY005500,CUST6752,16858,Net Banking,Quarterly,SUCCESS,,2,Approved,0,2026-08-24 19:51:38.959140
PAY005501,CUST8612,15925,Net Banking,Quarterly,FAILED,Fraud Suspected,0,Approved,0,2026-05-14 22:51:38.959140
PAY005502,CUST4779,10442,Wallet,Monthly,SUCCESS,,3,Approved,0,2026-06-17 13:43:38.959140
PAY005503,CUST9053,13267,Net Banking,Quarterly,FAILED,UPI Failure,2,Processing Error,1,2026-05-16 06:20:38.959140
PAY005504,CUST8875,15625,Net Banking,Monthly,FAILED,Invalid CVV,3,Timeout,0,2026-05-18 20:44:38.959140
PAY005505,CUST6603,4218,Credit Card,Annual,SUCCESS,,0,Approved,0,2026-06-08 20:21:38.959140
PAY005506,CUST4031,10897,UPI,Quarterly,SUCCESS,,2,Approved,0,2026-08-25 11:29:38.959140
PAY005507,CUST3201,9520,Wallet,Annual,SUCCESS,,3,Approved,0,2026-06-14 03:25:38.959140
PAY005508,CUST5900,4804,Debit Card,Monthly,SUCCESS,,3,Approved,0,2026-05-14 10:41:38.959140
PAY005509,CUST6927,14226,UPI,Quarterly,SUCCESS,,0,Approved,0,2026-07-12 20:30:38.959140
PAY005510,CUST8074,5675,Debit Card,Monthly,FAILED,Network Error,3,Blocked,1,2026-07-30 10:59:38.959140
PAY005511,CUST7797,15793,Net Banking,Monthly,SUCCESS,,1,Approved,0,2026-05-04 09:03:38.959140
PAY005512,CUST2437,8151,Debit Card,Monthly,SUCCESS,,1,Approved,0,2026-08-02 10:55:38.959140
PAY005513,CUST4916,3014,Credit Card,Monthly,SUCCESS,,1,Approved,0,2026-06-20 23:03:38.959140
PAY005514,CUST7561,3654,Debit Card,Quarterly,FAILED,Fraud Suspected,0,Approved,0,2026-08-02 14:43:38.959140
PAY005515,CUST9161,10695,Debit Card,Quarterly,SUCCESS,,2,Approved,0,2026-06-13 00:33:38.959140
PAY005516,CUST7433,9586,UPI,Quarterly,SUCCESS,,2,Approved,0,2026-04-06 17:47:38.959140
PAY005517,CUST8495,6418,Debit Card,Quarterly,SUCCESS,,3,Approved,0,2026-06-28 14:18:38.959140
PAY005518,CUST2193,17245,Net Banking,Annual,SUCCESS,,1,Approved,0,2026-05-06 13:53:38.959140
PAY005519,CUST6376,6643,Debit Card,Quarterly,FAILED,Card Expired,3,Declined,0,2026-07-17 12:42:38.959140
PAY005520,CUST9890,20337,Wallet,Quarterly,FAILED,Network Error,3,Declined,1,2026-08-16 09:53:38.959140
PAY005521,CUST5101,24496,UPI,Quarterly,SUCCESS,,3,Approved,0,2026-07-08 17:34:38.959140
PAY005522,CUST7341,4714,UPI,Annual,SUCCESS,,2,Approved,0,2026-08-28 18:02:38.959140
PAY005523,CUST8080,20242,Credit Card,Quarterly,SUCCESS,,0,Approved,0,2026-07-28 20:52:38.959140
PAY005524,CUST3754,19850,Wallet,Monthly,FAILED,UPI Failure,2,Processing Error,1,2026-07-03 04:26:38.959140
